44819.5,412960.0,19.19,8.58,0.0,21.0,0.0,3.0,0.0
44819.5,393440.0,26.41,8.08,1.0,21.0,1.0,3.0,0.0
44819.5,393440.0,12.61,9.04,1.0,21.0,2.0,3.0,0.0
44819.5,393440.0,19.19,8.58,1.0,21.0,0.0,3.0,0.0
46704.89,441856.4,26.17,7.96,0.0,21.0,1.0,4.0,0.0
46704.89,441856.4,12.74,8.7,0.0,21.0,2.0,4.0,0.0
46704.89,441856.4,19.14,8.34,0.0,21.0,0.0,4.0,0.0
46704.89,423402.5,26.17,7.96,1.0,21.0,1.0,4.0,0.0
46704.89,423402.5,12.74,8.7,1.0,21.0,2.0,4.0,0.0
46704.89,423402.5,19.14,8.34,1.0,21.0,0.0,4.0,0.0
320535.1,128547.3,8.04,13.52,0.0,20.0,1.0,1.0,0.0
320535.1,128547.3,2.49,21.19,0.0,20.0,2.0,1.0,0.0
320535.1,128547.3,4.9,17.86,0.0,20.0,0.0,1.0,0.0
320535.1,137083.5,8.04,13.52,1.0,20.0,1.0,1.0,0.0
320535.1,137083.5,2.49,21.19,1.0,20.0,2.0,1.0,0.0
320535.1,137083.5,4.9,17.86,1.0,20.0,0.0,1.0,0.0
339582.6,135846.1,7.74,12.85,0.0,20.0,1.0,0.0,0.0
339582.6,135846.1,2.48,21.93,0.0,20.0,2.0,0.0,0.0
339582.6,135846.1,4.76,17.99,0.0,20.0,0.0,0.0,0.0
339582.6,146442.3,7.74,12.85,1.0,20.0,1.0,0.0,0.0
339582.6,146442.3,2.48,21.93,1.0,20.0,2.0,0.0,0.0
339582.6,146442.3,4.76,17.99,1.0,20.0,0.0,0.0,0.0
352963.18,120568.1,7.44,12.78,0.0,20.0,1.0,2.0,0.0
352963.18,120568.1,2.54,20.88,0.0,20.0,2.0,2.0,0.0
352963.18,120568.1,4.68,17.34,0.0,20.0,0.0,2.0,0.0
352963.18,128213.8,7.44,12.78,1.0,20.0,1.0,2.0,0.0
352963.18,128213.8,2.54,20.88,1.0,20.0,2.0,2.0,0.0
352963.18,128213.8,4.68,17.34,1.0,20.0,0.0,2.0,0.0
366767.86,120508.1,7.97,13.23,0.0,20.0,1.0,3.0,0.0
366767.86,120508.1,2.57,20.25,0.0,20.0,2.0,3.0,0.0
366767.86,120508.1,4.95,17.16,0.0,20.0,0.0,3.0,0.0
366767.86,130560.7,7.97,13.23,1.0,20.0,1.0,3.0,0.0
366767.86,130560.7,2.57,20.25,1.0,20.0,2.0,3.0,0.0
366767.86,130560.7,4.95,17.16,1.0,20.0,0.0,3.0,0.0
384930.38,134167.5,8.68,12.89,0.0,20.0,1.0,4.0,0.0
384930.38,134167.5,2.74,20.46,0.0,20.0,2.0,4.0,0.0
384930.38,134167.5,5.36,17.12,0.0,20.0,0.0,4.0,0.0
384930.38,144470.9,8.68,12.89,1.0,20.0,1.0,4.0,0.0
384930.38,144470.9,2.74,20.46,1.0,20.0,2.0,4.0,0.0
384930.38,144470.9,5.36,17.12,1.0,20.0,0.0,4.0,0.0
30496.02,128547.3,8.04,13.52,0.0,20.0,1.0,1.0,0.0
30496.02,128547.3,2.49,21.19,0.0,20.0,2.0,1.0,0.0
30496.02,128547.3,4.9,17.86,0.0,20.0,0.0,1.0,0.0
30496.02,137083.5,8.04,13.52,1.0,20.0,1.0,1.0,0.0
30496.02,137083.5,2.49,21.19,1.0,20.0,2.0,1.0,0.0
30496.02,137083.5,4.9,17.86,1.0,20.0,0.0,1.0,0.0
32265.05,135846.1,7.74,12.85,0.0,20.0,1.0,0.0,0.0
32265.05,135846.1,2.48,21.93,0.0,20.0,2.0,0.0,0.0
32265.05,135846.1,4.76,17.99,0.0,20.0,0.0,0.0,0.0
32265.05,146442.3,7.74,12.85,1.0,20.0,1.0,0.0,0.0
32265.05,146442.3,2.48,21.93,1.0,20.0,2.0,0.0,0.0
32265.05,146442.3,4.76,17.99,1.0,20.0,0.0,0.0,0.0
33478.62,120568.1,7.44,12.78,0.0,20.0,1.0,2.0,0.0
33478.62,120568.1,2.54,20.88,0.0,20.0,2.0,2.0,0.0
33478.62,120568.1,4.68,17.34,0.0,20.0,0.0,2.0,0.0
33478.62,128213.8,7.44,12.78,1.0,20.0,1.0,2.0,0.0
33478.62,128213.8,2.54,20.88,1.0,20.0,2.0,2.0,0.0
33478.62,128213.8,4.68,17.34,1.0,20.0,0.0,2.0,0.0
34714.43,120508.1,7.97,13.23,0.0,20.0,1.0,3.0,0.0
34714.43,120508.1,2.57,20.25,0.0,20.0,2.0,3.0,0.0
34714.43,120508.1,4.95,17.16,0.0,20.0,0.0,3.0,0.0
34714.43,130560.7,7.97,13.23,1.0,20.0,1.0,3.0,0.0
34714.43,130560.7,2.57,20.25,1.0,20.0,2.0,3.0,0.0
34714.43,130560.7,4.95,17.16,1.0,20.0,0.0,3.0,0.0
36350.1,134167.5,8.68,12.89,0.0,20.0,1.0,4.0,0.0
36350.1,134167.5,2.74,20.46,0.0,20.0,2.0,4.0,0.0
